읍명동,관리번호,비가림수,거치대수,인근지번,상세위치,총대수(개소),화소(단위:만화소),저장기간(일),실시간모니터링대수,데이터기준일자
노형동,거치대-24,,1,제주특별자치도 제주시 노형동 2482-5 앞,노형동 2482-5 앞 광평마을회관앞,,,,,2018-06-12
노형동,거치대-25,,1,제주특별자치도 제주시 노형동 2962-1 앞,노형동 2962-1 앞 광평주택 북측으로 380m지점,,,,,2018-06-12
노형동,거치대-26,,1,제주특별자치도 제주시 노형동 3023-1 앞,노형동 3023-1 앞 광평빌라 서측,,,,,2018-06-12
노형동,거치대-27,,1,제주특별자치도 제주시 노형동 3702-2 앞,노형동 3702-2 앞 오광로경동렌트카앞,,,,,2018-06-12
노형동,거치대-28,,1,제주특별자치도 제주시 노형동 2359-3 앞,노형동 2359-3 앞 반석교회입구,,,,,2018-06-12
노형동,거치대-30,,1,제주특별자치도 제주시 노형동  3148-10 앞,노형동  3148-10 앞 오광로 리틀비젼어린입입구,,,,,2018-06-12
노형동,거치대-31,,1,제주특별자치도 제주시 노형동 2261-1,노형동 2261-1 월산정수장앞,,,,,2018-06-12
노형동,거치대-35,,1,제주특별자치도 제주시 노형동 3218 앞,노형동 3218 앞 ○교통안전공단 옆,,,,,2018-06-12
노형동,거치대-39,,1,제주특별자치도 제주시 해안동 2523 앞,해안동 2523 앞 해안어린이집입구,,,,,2018-06-12
노형동,거치대-41,,1,제주특별자치도 제주시 해안동 747-4 앞,해안동 747-4 앞 화랑마을안,,,,,2018-06-12
노형동,거치대-42,,1,제주특별자치도 제주시 해안동 2360 앞,해안동 2393 앞 청옥하우스앞,,,,,2018-06-12
노형동,거치대-43,,1,제주특별자치도 제주시 해안동 2482-2 앞,해안동 2482-2 앞 해군호텔서측,,,,,2018-06-12
노형동,거치대-44,,1,제주특별자치도 제주시 해안동 2338-6 앞,해안동 2338-6 앞 제일일출빌리지뒤,,,,,2018-06-12
노형동,거치대-45,,1,제주특별자치도 제주시 해안동 2107-3 앞,해안동 2107-3 앞 무수천 주유소 북쪽 100m지점 제일일출빌리지입구,,,,,2018-06-12
노형동,거치대-47,,1,제주특별자치도 제주시 노형동 289-14,노형동 289-14 도깨비○공중화장실 앞,,,,,2018-06-12
노형동,거치대-51,,1,제주특별자치도 제주시 노형동 568 앞,노형동 568 앞 공영버스차고지,,,,,2018-06-12
노형동,거치대-54,,1,제주특별자치도 제주시 노형동 71-2,노형동 71-2 삼화주택앞,,,,,2018-06-12
노형동,거치대-55,,1,제주특별자치도 제주시 노형동 725-4,노형동 725-4 농협 연북로점뒤 일방통행길,1,200,20,1,2018-06-12
노형동,거치대-62,,1,제주특별자치도 제주시 노형동 2592-2 앞,노형동 2592-2 앞 베스트마트맞은편 블록,1,200,20,1,2018-06-12
노형동,거치대-65,,1,제주특별자치도 제주시 노형동 904-10 앞,노형동 904-10 앞 노형파크랜드 옆 주차장,,,,,2018-06-12
노형동,거치대-66,,1,제주특별자치도 제주시 노형동 1440 앞,노형동 1440 앞 덕영빌라내,,,,,2018-06-12
노형동,거치대-73,,1,제주특별자치도 제주시 노형동 3220,도로교통공단 옆 골목길,,,,,2018-06-12
노형동,거치대-76,,1,제주특별자치도 제주시 노형동 2844-1,노형동 2844-1 월광로 라임빌 앞,,,,,2018-06-12
노형동,거치대-77,,1,제주특별자치도 제주시 노형동 2815,노형동 2815 펠리체 앞,,,,,2018-06-12
노형동,거치대-78,,1,제주특별자치도 제주시 해안동36-32,한라산휴양펜션 인근,,,,,2018-06-12
노형동,거치대-79,,1,제주특별자치도 제주시 해안동2446,해안동2446   에버그린하우스,,,,,2018-06-12
노형동,거치대-80,,1,제주특별자치도 제주시 노형동 1825,해비치스토리 앞,,,,,2018-06-12
외도동,1,1,,제주특별자치도 제주시 외도1동 442-5,우정로4길 공원 동쪽,1,200,30,,2018-06-12
외도동,2,1,,제주특별자치도 제주시 월대4길 11,외도초등학교 동측 옆,1,200,30,1,2018-06-12
외도동,3,1,,제주특별자치도 제주시 월대5길,대원암 앞,1,200,30,1,2018-06-12
외도동,4.4-1,2,,제주특별자치도 제주시 외도1동 493-1,우정로 10길 주차장내,2,200,30,2,2018-06-12
외도동,5,1,,제주특별자치도 제주시 월대6길,월대천 옆,1,200,30,1,2018-06-12
외도동,6.6-1,2,,제주특별자치도 제주시 외도1동 448-3,절물2길 주차장내,2,200,30,2,2018-06-12
외도동,7.7-1,2,,제주특별자치도 제주시 외도1동 482-1,절물1길 주차장내,2,200,30,2,2018-06-12
외도동,8,1,,제주특별자치도 제주시 외도1동 523-3,우령2길 공원(78호)남측,1,200,30,,2018-06-12
외도동,9.9-1,2,,제주특별자치도 제주시 외도1동 559-1,우령2길 주차장,2,200,30,2,2018-06-12
외도동,10.10-1,2,,제주특별자치도 제주시 외도1동 634-6,우령4길 공원(72호) 동측,2,200,30,2,2018-06-12
외도동,11.3,2,,제주특별자치도 제주시 외도1동 632-7,우정로16길 주차장,2,200,30,2,2018-06-12
외도동,12,1,,제주특별자치도 제주시 우정로12길 30 옆,71호 공원 동남측(외도1동 492-11),1,200,30,1,2018-06-12
외도동,13,1,,제주특별자치도 제주시 외도1동 496-17,우령안1길 주차장내,1,200,30,1,2018-06-12
외도동,14,1,,제주특별자치도 제주시 외도1동 455-1,우령8길 공원(75호)서측,1,200,30,1,2018-06-12
외도동,15,1,,제주특별자치도 제주시 외도1동 440-7,주차장내,1,200,30,,2018-06-12
외도동,16.27,2,,제주특별자치도 제주시 외도1동 417-6,주차장내  (골드하우스 동쪽),2,200,30,2,2018-06-12
외도동,17,1,,제주특별자치도 제주시 계명길 6-1,영신교회 앞 계명동 저류조 옆,1,200,30,1,2018-06-12
외도동,18,1,,제주특별자치도 제주시 연대마을길 25 옆,구 연대복지회관 옆,1,200,30,1,2018-06-12
외도동,19,1,,제주특별자치도 제주시 연대마을길 66-1 옆,섬타임즈펜션 앞,1,200,30,1,2018-06-12
외도동,20,1,,제주특별자치도 제주시 대통길 96 앞,매일조아라연립 옆,1,200,30,,2018-06-12
외도동,21,1,,제주특별자치도 제주시 도평길 40 옆,장군천 진입로 옆,1,200,30,1,2018-06-12
외도동,22,1,,제주특별자치도 제주시 도평동 935-6,도평길 73 앞 삼거리,1,200,30,1,2018-06-12
외도동,23,1,,제주특별자치도 제주시 도평동 579-1,신산마을길 주차장,1,200,30,1,2018-06-12
외도동,24,1,,제주특별자치도 제주시 내도7길 3,내도 성진슈퍼 앞,1,200,30,1,2018-06-12
외도동,25,1,,제주특별자치도 제주시 외도1동 438-3,어린이공원(73호) 동측,1,200,30,1,2018-06-12
외도동,26,1,,제주특별자치도 제주시 외도1동 530-4,주차장내 (도남오거리식당 앞),1,200,30,1,2018-06-12
외도동,28,1,,제주특별자치도 제주시 외도2동 332-2,월대5길 씨엔텔 동측,1,200,30,,2018-06-12
외도동,29,1,,제주특별자치도 제주시 외동1동 453-1,주차장내 (분수공원 북쪽),1,200,30,,2018-06-12
외도동,31,1,,제주특별자치도 제주시 내도동 231,논셋길 도로변,1,200,30,1,2018-06-12
외도동,32,1,,제주특별자치도 제주시 외도1동 523-3,어린이공원(78호) 동측,1,200,30,1,2018-06-12
외도동,33,1,,제주특별자치도 제주시 도근내길 13-4,동주민센터 동측주차장,1,200,30,1,2018-06-12
외도동,34,1,,제주특별자치도 제주시 도평동 1191-1,제1사라교하천 앞,1,200,30,1,2018-06-12
외도동,35,1,,제주특별자치도 제주시 외도1동 2252-1,조부천 변,1,200,30,1,2018-06-12
외도동,36,1,,제주특별자치도 제주시 우평로 71-59서측,대한건재 남측,1,200,30,1,2018-06-12
외도동,38,1,,제주특별자치도 제주시 내도동 292-1,내도동 롯데택배 앞,,,,,2018-06-12
외도동,2,,1,제주특별자치도 제주시 내도동 351-8,내도 성진슈퍼 앞,,,,,2018-06-12
외도동,3,,1,제주특별자치도 제주시 내도3길 4,내도복지회관 앞,,,,,2018-06-12
외도동,39,1,,제주특별자치도 제주시 테우해안로 60,내도동 운동장 앞,,,,,2018-06-12
외도동,5,,1,제주특별자치도 제주시 내도동 534,내도포구옆 임당수횟집,,,,,2018-06-12
외도동,37,1,,제주특별자치도 제주시 계명3길 27-6,극락암 앞,,,,,2018-06-12
외도동,9,,1,제주특별자치도 제주시 우평로 311,송호빌라 앞,,,,,2018-06-12
외도동,10,,1,제주특별자치도 제주시 통물길 122,성지요양원 옆,,,,,2018-06-12
외도동,11,,1,제주특별자치도 제주시 도평동 1257-4,창오길(옹기장이어린이집 입구),,,,,2018-06-12
외도동,13,,1,제주특별자치도 제주시 장군내길 68-1,제주요양원,,,,,2018-06-12
외도동,14,,1,제주특별자치도 제주시 도평동 426-1,신산마을길 (중),,,,,2018-06-12
외도동,15,,1,제주특별자치도 제주시 도평동 1354,도평 다정빌라 옆,,,,,2018-06-12
외도동,17,,1,제주특별자치도 제주시 외도1동 609,조공포길 (부영동쪽도로상),,,,,2018-06-12
외도동,18,,1,제주특별자치도 제주시 도평동 956-2,혼디사랑요양원,,,,,2018-06-12
외도동,19,,1,제주특별자치도 제주시 도평동 523-1,나눔요양원,,,,,2018-06-12
외도동,40,1,,제주특별자치도 제주시 도근내길 67,내도 모닝빌 앞,,,,,2018-06-12
이호동,1,1,,제주특별자치도 제주시 백포동길 (이호1동 613-7번지) ,동마을 입구 (도로),1,210,15,,2018-06-12
이호동,2,,1,제주특별자치도 제주시 도리중길 (이호1동 328-2번지) ,동마을회관 옆 (도로),,,,,2018-06-12
이호동,3,1,,제주특별자치도 제주시 백포중길 (이호1동 554-2번지),장미어린이집 앞(도로),,,,,2018-06-12
이호동,4,,1,제주특별자치도 제주시 백포북길 (이호1동 361-2번지),서마을 무료주차장(도로),,,,,2018-06-12
이호동,5,,1,제주특별자치도 제주시 서해안로 (이호1동 375-27번지),불짜장 옆 (도로),,,,,2018-06-12
이호동,6,1,,제주특별자치도 제주시 백포서길9 (이호1동 455-4번지), 이호동 주민센터 옆 (도유지),1,210,15,,2018-06-12
이호동,7,1,,제주특별자치도 제주시 도리로 (이호1동 451-3번지) ,이호동 주민센터 버스승차대 옆(도로),,,,,2018-06-12
이호동,8,,1,제주특별자치도 제주시 항공남길 (이호1동 748-3번지) ,군산상회선과장 옆(도로),,,,,2018-06-12
이호동,9,,1,제주특별자치도 제주시 도리로 (이호1동1652-3) , 해수욕장 입구 (도로),,,,,2018-06-12
이호동,10,,1,제주특별자치도 제주시 테우해안로 (이호1동 1962번지) ,현사마을 동측입구(도로),,,,,2018-06-12
이호동,11,1,,제주특별자치도 제주시 테우해안로 (이호1동 1781-5번지),고향민박 앞(도로),,,,,2018-06-12
이호동,12,1,,제주특별자치도 제주시 일주서로 (이호1동 1923-3번지) ,현사마을 행운마트 옆(도로),,,,,2018-06-12
이호동,13,,1,제주특별자치도 제주시 현사길(이호1동 1788-10번지),현사마을 원장천 앞(국유지),1,1080,15,,2018-06-12
이호동,14,,1,제주특별자치도 제주시 덕지4길 (이호2동 1536-2번지),덕지답 북측(골왓)(도로),,,,,2018-06-12
이호동,15,,1,제주특별자치도 제주시 일주서로(이호1동 734-10번지) ,거룡낚시 옆 (도로),,,,,2018-06-12
이호동,16,1,,제주특별자치도 제주시 대동길 (이호2동 113-1번지) ,해락원 옆 (도로),,,,,2018-06-12
이호동,17,1,,제주특별자치도 제주시 대동길 (이호2동 1963-2번지),대일아파트 앞(도로),1,1080,15,,2018-06-12
이호동,18,,1,제주특별자치도 제주시 일주서로 (이호2동 802-7번지) ,해양호식당 옆(도로),,,,,2018-06-12
이호동,19,1,,제주특별자치도 제주시 오도길 (이호2동 845-9번지),풍경채 옆(도로),1,210,15,,2018-06-12
이호동,20,1,,제주특별자치도 제주시 오도길 (이호2동927-6번지),상원빌라 앞(도로),1,210,15,,2018-06-12
이호동,21,,1,제주특별자치도 제주시 오도9길 (이호2동 1003-2번지) ,천지빌라 앞(도로),,,,,2018-06-12
이호동,22,1,,제주특별자치도 제주시 오도8길 31-1(이호2동 1962-1번지) ,송림빌라 앞(도로),1,1080,15,,2018-06-12
이호동,23,1,,제주특별자치도 제주시 오도길 (이호2동 1006-3번지) ,테아연립 동측(도로),1,1080,15,,2018-06-12
이호동,24,,1,제주특별자치도 제주시 오광로(이호2동 1023-7),한라빌라 앞(도로),,,,,2018-06-12
이호동,25,,1,제주특별자치도 제주시 오광로(이호2동 1163-8),캐리어 냉동시스템 앞(도로),,,,,2018-06-12
이호동,26,1,,제주특별자치도 제주시 테우해안로 (이호1동 1788-10),유진식당 앞 (국유지),1,1080,15,,2018-06-12
